Akun,Tweet,Lokasi,Label;;;
https://twitter.com/iiinzzz,@Freya_JKT48 @anteraja_id kerennn,;;;
https://twitter.com/ygtkts,@Freya_JKT48 @anteraja_id FREYA SHOWROOM,;;;
"https://twitter.com/Spiderwots616,""@Freya_JKT48 @anteraja_id Waini, semoga berkah ya Aamiin😊"",";;;
https://twitter.com/Dika_fjkt48,@Freya_JKT48 @anteraja_id jadwal sr kapan mintttt,;;;
https://twitter.com/hugorlst,@Freya_JKT48 @anteraja_id uwuooggg,;;;
https://twitter.com/ditramsiyo,@Freya_JKT48 @anteraja_id Siap!,;;;
https://twitter.com/plngee,@Freya_JKT48 @anteraja_id Wih ke pak rt ngak kk frey,;;;
https://twitter.com/x_kievaa,@Freya_JKT48 @anteraja_id Reflek jadi satpam biar dapat takjil,;;;
"https://twitter.com/dansweuse,""@Freya_JKT48 @anteraja_id Aku juga mau, mau freya😔"",";;;
https://twitter.com/fdlmion,@Freya_JKT48 @anteraja_id Ingsfo jadi satpam deket rumahmu,;;;
https://twitter.com/dhika_cahyo,@Freya_JKT48 @anteraja_id Barakallah kak,;;;
https://twitter.com/TriW1212,@Freya_JKT48 @anteraja_id Apakah ini satpam nya fre? https://t.co/ijiACkMOIo,;;;
https://twitter.com/flyingglunt,@Freya_JKT48 @anteraja_id Nice #BaiknyaRamadhan,;;;
https://twitter.com/peyeeeek,@Freya_JKT48 @anteraja_id Wkwk,;;;
https://twitter.com/MamatHando59303,@C_OnielJKT48 @anteraja_id Haek gimana kabar nya,;;;
https://twitter.com/ZioMarsh,@Freya_JKT48 @anteraja_id selamat berbuka babe,;;;
"https://twitter.com/brenda_thusm,""@Freya_JKT48 @anteraja_id kerennn, vtw showroom dong fre"",";;;
https://twitter.com/vclynophile,@Freya_JKT48 @anteraja_id ak jg mw,;;;
https://twitter.com/AraaaRarax,@Freya_JKT48 @anteraja_id jangan lupa showroom nya🙏,;;;
https://twitter.com/dvnkho,@Freya_JKT48 @anteraja_id Aku mau jadi satpam deket rumah Freya. 👮🏻‍♂️,;;;
https://twitter.com/soloart8901,@Freya_JKT48 @anteraja_id Semangat kak,;;;
https://twitter.com/Safacuyy,@Freya_JKT48 @anteraja_id aku juga mau,;;;
https://twitter.com/BagusRmda,@Freya_JKT48 @anteraja_id Mau dong fre,;;;
https://twitter.com/faizalrachman25,@Freya_JKT48 @anteraja_id Baiknya kamu Showroom sekarang Freya,;;;
https://twitter.com/samuelshdy,@Freya_JKT48 @anteraja_id oke,;;;
https://twitter.com/lutfiidimas,@Freya_JKT48 @anteraja_id Mau juga dong frey takjilnya,;;;
https://twitter.com/Freya_Universe,@Freya_JKT48 @anteraja_id Aku lah si satpam itu 👍🏻,;;;
https://twitter.com/rynwjyaa,@Freya_JKT48 @anteraja_id mau juga dong takjil,;;;
https://twitter.com/pasya49152833,@Freya_JKT48 @anteraja_id Mau,;;;
https://twitter.com/asiltrisa,@Freya_JKT48 @anteraja_id Ok,;;;
https://twitter.com/IA_Sputra,@Freya_JKT48 @anteraja_id No pic = hoax ndoro,;;;
https://twitter.com/ariestuvwx,@Freya_JKT48 @anteraja_id Wih,;;;
https://twitter.com/StivanDibeng,@Freya_JKT48 @anteraja_id Mau dong,;;;
https://twitter.com/ArdiansyahPrad8,@Freya_JKT48 @anteraja_id Peace love and gawl ✌,;;;
https://twitter.com/dnatadecoco_,@Freya_JKT48 @anteraja_id pengen jadi satpam deket rumah kamu👉👈,;;;
https://twitter.com/steponnopetss,@Freya_JKT48 @anteraja_id Satpamnya dikasi senyum juga dah dapet sunnah ka,;;;
https://twitter.com/dnz48__,@Freya_JKT48 @anteraja_id Alhamdulillah,;;;
https://twitter.com/IkhwanNur81,@Freya_JKT48 @anteraja_id Fureya chan,;;;
https://twitter.com/afdhall012,@anteraja_id Min lagi puasa nih min jgn bikin esmosi,;;;
https://twitter.com/is_baackk,@Freya_JKT48 @anteraja_id Btw selamat berbukaaa,;;;
https://twitter.com/fergi124,@Freya_JKT48 @anteraja_id Ok,;;;
https://twitter.com/Venom_Story_,@Freya_JKT48 @anteraja_id Cakeppp 💙💙,;;;
https://twitter.com/p0tatoast,@Freya_JKT48 @anteraja_id Alhamdulillah,;;;
https://twitter.com/is_baackk,@Freya_JKT48 @anteraja_id Keren freyana. Aku gadapet nih??,;;;
https://twitter.com/fzjck,@Freya_JKT48 @anteraja_id Mau juga dong dikasih takjil,;;;
https://twitter.com/Raxiety__,@Freya_JKT48 @anteraja_id aku jg mw,;;;
https://twitter.com/putririzky__,@Freya_JKT48 @anteraja_id Aku juga mau frey,;;;
https://twitter.com/BNAP_11,@Freya_JKT48 @anteraja_id Aku juga mw,;;;
https://twitter.com/RRM_Ardhika,@Freya_JKT48 @anteraja_id Sipp,;;;
https://twitter.com/fillahrk48,@Freya_JKT48 @anteraja_id Fotonya mana frey?,;;;
https://twitter.com/bassithium,@Freya_JKT48 @anteraja_id Semangat ya kerja nya,;;;
https://twitter.com/massmull_,@Freya_JKT48 @anteraja_id Keren,;;;
https://twitter.com/sukamakudik,@Freya_JKT48 @anteraja_id asik dong,;;;
https://twitter.com/fickryyeki,@Freya_JKT48 @anteraja_id 11-12 kek @A_GitaJKT48 wkwkwkkww,;;;
https://twitter.com/radityaraffa05,@Freya_JKT48 @anteraja_id Aku juga mau,;;;
https://twitter.com/Freya_JKT48,#BaiknyaRamadhan kali ini aku mau berbagi takjil ke satpam deket rumah😬✌️@anteraja_id,;;;
"https://twitter.com/EzraJRhapsody,""@anteraja_id gimana nih paket saya kenapa ga di pickup pickup ya?";;;
"Ada kendala kah? https://t.co/8l1wj3E4Ex"",";;;
"https://twitter.com/aretasperkasa,""@Christyzer @anteraja_id @A_ChristyJKT48 @XiaomiIndonesia ,@C_OnielJKT48. Bisa dong diedit pakai photoshop hp Xiaomi. https://t.co/QzSYeZLcFY"",";;;
https://twitter.com/ditatitute,@Christyzer @danihoodie95 @anteraja_id @A_ChristyJKT48 Takuttttt,;;;
https://twitter.com/ditatitute,@anteraja_id Akhh oshikuuu,;;;
https://twitter.com/tyapradistya,@F_OllaJKT48 @anteraja_id afh iyh mint,;;;
"https://twitter.com/ercojp7,""Lu belom pernah keselek ban becak min @anteraja_id ? Di tunggu foto terbarunya ";;;
;;;
"*dimohon jangan di balik fotonya"",";;;
"https://twitter.com/anteraja_id,""@galangfadel Hi Kak Galang, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS"",";;;
https://twitter.com/ktsr_45,@anteraja_id Yeuuuu,;;;
"https://twitter.com/anteraja_id,""@thoriqmh Hi Kak Thoriq, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS"",";;;
https://twitter.com/thoriqmh,mohon maap ini gmn ya maksudnya paket saya estimasi pengirimannya sebulan?? @anteraja_id https://t.co/UYkiz5un2i,;;;
https://twitter.com/duzafik_46,@F_OllaJKT48 @anteraja_id 👍,;;;
https://twitter.com/riana_p12,@Christyzer @anteraja_id @A_ChristyJKT48 takut banget loh,;;;
"https://twitter.com/canathoid,""@F_OllaJKT48 @anteraja_id yaudah, takjil aku yg beliin ols https://t.co/PfSz5zmELz"",";;;
https://twitter.com/Kau_siapa5,@anteraja_id Cobaan ketika bulan puasa memang ada ada saja https://t.co/A4J8jgssDD,;;;
"https://twitter.com/anteraja_id,""@Mio_vkh Hi Kak, maaf ya bikin kakak risau. FYI, mulai tgl 20 Feb 2023 utk layanan @anteraja_id move ke @AnterajaCare ya. MinAja tunggu chat kamu. Semoga puasanya lancar dan selalu dapet #BaiknyaRamadan ya. Trims :) ^UR"",";;;
"https://twitter.com/anteraja_id,""@Lia_FF Hi Kak Filia, dg senang hati. FYI, mulai tgl 20 Feb 2023 utk layanan @anteraja_id move ke @AnterajaCare ya. MinAja tunggu chat kamu. Semoga puasanya lancar dan selalu dapet #BaiknyaRamadan ya. Trims :) ^UR"",";;;
https://twitter.com/Lia_FF,@anteraja_id Baca DM saya tolong,;;;
https://twitter.com/Mio_vkh,@anteraja_id Dari hari Jum'at sampai hari ini tidak dipick up??? 5 hari ngapain aja??? 10006910724380,;;;
https://twitter.com/Mahyznar_,@anteraja_id yang bener bener aje lu min,;;;
https://twitter.com/vrwtf,@anteraja_id ga ada oshiku min,;;;
"https://twitter.com/KuncenSadahurip,""@anteraja_id Bukti kebohongan publik. ";;;
Coba buktikan! Ada bukti kalo kurir udah sampe rumah saya?! ;;;
"Ada buktinya kalo saya tidak ada di rumah?! https://t.co/m61ILHPZBl"",";;;
https://twitter.com/DaniPrasetyo993,@anteraja_id @JNE_ID,;;;
"https://twitter.com/DaniPrasetyo993,""@anteraja_id ❎💩";;;
"@jntexpressid dan @JNE_ID ✅"",";;;
https://twitter.com/DaniPrasetyo993,@anteraja_id @JNE_ID,;;;
https://twitter.com/DaniPrasetyo993,@anteraja_id @jntexpressid,;;;
https://twitter.com/Claudyafiq,@C_OnielJKT48 @anteraja_id CANTIK BANGET??!,;;;
https://twitter.com/berlianozt_,@anteraja_id Mplorrr,;;;
"https://twitter.com/anteraja_id,""@wo__onpil Hi Hepizen, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS"",";;;
https://twitter.com/wo__onpil,@anteraja_id minn boleh dibantuuu?,;;;
https://twitter.com/maungngomul,@Cheeshacake @anteraja_id payah emang kak,;;;
https://twitter.com/sastrodihardjoo,@anteraja_id toy toy,;;;
https://twitter.com/emmang20528972,@TriW1212 @F_OllaJKT48 @anteraja_id https://t.co/fvOl3jQeEK,;;;
https://twitter.com/pychcccc,@F_OllaJKT48 @anteraja_id Semangat jugaa yaaa,;;;
"https://twitter.com/CC_Cookies4,""@F_OllaJKT48 @anteraja_id Aku reply twit ini sambil makan dessert sih, udah manis, jadi tambah manis karna baca twitmu. Okede trims ya semangatnya 👍"",";;;
"https://twitter.com/anteraja_id,""@sanctuauri Hi Hepizen, maaf ya bikin kakak kecewa. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS"",";;;
https://twitter.com/54N51P03,@anteraja_id @Christyzer @A_ChristyJKT48 https://t.co/pkLuH73DkW,;;;
https://twitter.com/sanctuauri,Pelayanannya sangat burukkkkkkk gak lagi lagi deh pake @anteraja_id. Sekali ini doang.👎,;;;
"https://twitter.com/rahti_ssi19,""@anteraja_id Kirain Chika, pas dibalik hpnya ternyata christy😁"",";;;
https://twitter.com/R_Hafidziin,@anteraja_id https://t.co/iKruxelWXM,;;;
https://twitter.com/brokenardi1,Min @anteraja_id share foto @S_FloraJKT48 dong..,;;;
"https://twitter.com/ibenkabdillah,@anteraja_id @AnterajaCare Sameday dari tgl 26. 😪😪 https://t.co/htMmUiGQp6,""Place(id='9e47c8239078e9c7', fullName='Cimanggis, Indonesia', name='Cimanggis', type='city', country='Indonesia', countryCode='ID')""";;;
https://twitter.com/itsnamerain27,@anteraja_id Minta foto gita yang pakai jaket juga dong mimin quet @anteraja_id,;;;
https://twitter.com/PoH_871,@anteraja_id Mimin ngajak gelud nih... https://t.co/mOjX2UkxCG,;;;
"https://twitter.com/anteraja_id,""@moviemenfes Yang reviewer film, coba review DRAKOR (Drama Komplek Rempong) Anteraja dong 😙";;;
;;;
"https://t.co/6Fyh0R2yJj"",";;;
https://twitter.com/mbudsprasetyo,@F_OllaJKT48 @anteraja_id Makan minum aja la,;;;
"https://twitter.com/Oktaa_ASF,""@anteraja_id bisa ga jalur cepet tusut sama sih songong kitty itu min, pen tak totokk pas tusutt"",";;;
https://twitter.com/aindrrr,@F_OllaJKT48 @anteraja_id keren oll,;;;
https://twitter.com/tidaktersedia18,@anteraja_id @F_OllaJKT48 👀👀👀,;;;
https://twitter.com/tidaktersedia18,@F_OllaJKT48 @anteraja_id Bukber yok kwkw,;;;
"https://twitter.com/jadiindomie,""@anteraja_id Min, boleh cek dm? Tq."",";;;
https://twitter.com/brokenardi1,@anteraja_id Min dosa min Menyusahkan orang yg berpuasa sampai harus jungkir  balik,;;;
https://twitter.com/GreshanChikara,@Christyzer @anteraja_id @A_ChristyJKT48 Ngab toya cakep banget masya allah💙 https://t.co/09T6vsd5r6,;;;
https://twitter.com/deepshake__,@F_OllaJKT48 @anteraja_id Yg bener kak olla,;;;
https://twitter.com/utomo_natalia,@anteraja_id suka klw mpen gaya ngelendot gini. udh lama gk lihat nih anak ngelendot selain ke cici nya,;;;
"https://twitter.com/anteraja_id,""@moviemenfes ini aja min, beda dikit sama kdrama hehe https://t.co/Y4pBrfUFHE"",";;;
https://twitter.com/anteraja_id,@F_OllaJKT48 Haiiii kak Ollaaaa~,;;;
https://twitter.com/nailiyfaizah14,@F_OllaJKT48 @anteraja_id Sini ujan la jadi dingin hehe,;;;
https://twitter.com/Dicky_Zman,@F_OllaJKT48 @anteraja_id Buka nya pake apa boss?,;;;
"https://twitter.com/TriW1212,""@F_OllaJKT48 @anteraja_id Ga percaya...";;;
"Ni lg minum susu https://t.co/j7BPCKKjCR"",";;;
https://twitter.com/DagDigDugDeerr,@F_OllaJKT48 @anteraja_id Lah hayuk.. share loc hehehe,;;;
https://twitter.com/dinoABCwtbwtacc,@anteraja_id cdm ka,;;;
"https://twitter.com/F_OllaJKT48,""#BaiknyaRamadhan kali ini aku mau semangatin kalian karena siang ini lagi panas bangett! Semangat yaa, aku juga ikutan gak minum dan makan deh biar nanti buka nya bareng 😁😁@anteraja_id"",";;;
https://twitter.com/anteraja_id,@C_JesslynJKT48 😊😊😊 https://t.co/FDkU3JMt6t,;;;
"https://twitter.com/aerotzz,""@anteraja_id Woyyh babi, paket gw sameday, 2 hari ga di kirim2, sampah!!!"",";;;
https://twitter.com/cora_i9,@anteraja_id @jehaes_ astaga,;;;
"https://twitter.com/bayvolk,""@anteraja_id Samping feni itu, marsha atau onil ya?"",";;;
https://twitter.com/zieziexfauzix,@anteraja_id Trending foto terbalik 😊,;;;
https://twitter.com/sendoknasdang,@anteraja_id WKWKWKWKWK @A_FionyJKT48,;;;
https://twitter.com/Resaadty_,@anteraja_id https://t.co/QYCrqBmMvr,;;;
https://twitter.com/mofauna,@anteraja_id mantab ada mplor,;;;
https://twitter.com/nelarhy,@anteraja_id si kiyowo 🫶 https://t.co/7vawbqaPxf,;;;
https://twitter.com/irhamwkwk,@anteraja_id https://t.co/CzKUQb7e5D,;;;
https://twitter.com/awahahaaaha,@anteraja_id WKWKKWKW MIN😭,;;;
https://twitter.com/anteraja_id,https://t.co/ApDg1Hl2ux,;;;
https://twitter.com/AyuiNugroho,@Risma090201 @anteraja_id Sama sama🤭🤭🤭,;;;
https://twitter.com/M_Luthfi29,@anteraja_id Pingin marah tapi lagi puasa 😊,;;;
https://twitter.com/anteraja_id,@_cranberries1 https://t.co/8fXbspWQp8,;;;
https://twitter.com/maysarohaminah,@L_MarshaJKT48 @anteraja_id sekalian masuk islam aja sha,;;;
https://twitter.com/maysarohaminah,@bnuratmaja @L_MarshaJKT48 @anteraja_id nih orang kepengen banget marsha masuk islam yah wkwkwk,;;;
https://twitter.com/_cranberries1,@anteraja_id makasih fotonya mimin yg baik hati dan tidak sombong 🙏 https://t.co/qW08j2jloF,;;;
https://twitter.com/Bill27M,@anteraja_id https://t.co/OAEXg9c8pU,;;;
"https://twitter.com/anteraja_id,""@FanYoga Hi Kak Fany, dg senang hati. FYI, mulai tgl 20 Feb 2023 utk layanan @anteraja_id move ke @AnterajaCare ya. MinAja tunggu chat kamu. Semoga puasanya lancar dan selalu dapet #BaiknyaRamadan ya. Trims :) ^UR"",";;;
https://twitter.com/FanYoga,@anteraja_id cek dm min,;;;
https://twitter.com/anteraja_id,@ArisDwiPradipta https://t.co/QzsCOKMlnF,;;;
https://twitter.com/anteraja_id,@Bill27M https://t.co/UINg5wzIA1,;;;
"https://twitter.com/seorangziz,""@anteraja_id wuiii🙌";;;
"ditunggu yg banyak sampe kapasitas hapeku penuh!!!"",";;;
https://twitter.com/anteraja_id,@hanyacrtn https://t.co/RJXulNRHLN,;;;
https://twitter.com/_cranberries1,@Fenidelity_INA @anteraja_id sama aja 😭😭,;;;
https://twitter.com/AwiRuan,@anteraja_id Ok min https://t.co/tkVUwnrAmR,;;;
https://twitter.com/anteraja_id,@ChandraaFelixx https://t.co/v5ug90ECMt,;;;
https://twitter.com/anteraja_id,@SatryaVikananda https://t.co/UIyuziQH2C,;;;
https://twitter.com/anteraja_id,@seorangziz Ditunggu aja hhe https://t.co/ey0VqAJ3m9,;;;
https://twitter.com/anteraja_id,@Fenidelity_INA https://t.co/TPlb8xnN2T,;;;
https://twitter.com/decsonjose,@Christyzer @anteraja_id @A_ChristyJKT48 takut bgt loh 🫣,;;;
https://twitter.com/tongcupia,@anteraja_id yaa okee,;;;
https://twitter.com/Risma090201,@AyuiNugroho @anteraja_id Makasiii kaaa wkwk lancar puasanyaa😅,;;;
"https://twitter.com/Fenidelity_INA,""@anteraja_id hadehh mau liat futu oshiku satu satunya aja dipersulit 😮‍💨";;;
;;;
udah aku benerin, indahnya berbagi 🥰;;;
"#BaiknyaRamadan https://t.co/6SixCucxFI"",";;;
https://twitter.com/namakamuay,@anteraja_id aq 2shoot sama flora min 😋 https://t.co/l12XQWtPW4,;;;
"https://twitter.com/A_NHRI,""@anteraja_id Ada Feni, Marsha, flora sama Christy"",";;;
https://twitter.com/H_Wivinaaa,@anteraja_id admin berulah biki  kerjaan:(((,;;;
https://twitter.com/ktsr_45,@C_OnielJKT48 @anteraja_id Alahhhh cantik qyu,;;;
https://twitter.com/AgungfansJKT489,@anteraja_id Lah kenapa balik tuh 🙃🙃🙃,;;;
https://twitter.com/seorangziz,@anteraja_id yg oniel sendiri ga ada?,;;;
https://twitter.com/nbiladmyanti,@anteraja_id Buset kitty tinggi bet dah,;;;
https://twitter.com/chocballhaechan,@anteraja_id CDM KU MINN,;;;
https://twitter.com/Rzzzzzkkkk,@anteraja_id aku rela membolak balikan hp demi kornelia,;;;
https://twitter.com/fansnyashani,@anteraja_id https://t.co/1sTFsq0GPw,;;;
"https://twitter.com/AleenStudios,""@anteraja_id Bener-bener yaaaa😣😂";;;
"Wedeeeeh ada Oniel cuyyy🥳"",";;;
https://twitter.com/SatryaVikananda,@anteraja_id katanya kalo ngerepotin org puasanya gak lancar min,;;;
https://twitter.com/sang_bison,@anteraja_id https://t.co/B3cIOXcn9p,;;;
https://twitter.com/rezayusuf48,@anteraja_id Ner bener sampe ngebalik hp aku,;;;
https://twitter.com/chrisyaaoktv,@anteraja_id Takut bgt sama driver yg ini min https://t.co/lCxRtMc0N3,;;;
https://twitter.com/Bill27M,@anteraja_id https://t.co/DGT9aIqSW1,;;;
"https://twitter.com/Kyung_xo,""@TokopediaCare @anteraja_id Paket same day belum sampai dari kemarin. Tolong diantar hari ini ";;;
;;;
"Resi anteraja 10006924234064"",";;;
https://twitter.com/nottingfans,@anteraja_id menyusahkan orang yg lagi puasa lu min,;;;
https://twitter.com/_ninuninuninu,@anteraja_id Muthee miinnttt,;;;
https://twitter.com/ways_idea,@anteraja_id Oo gitu min 😠 https://t.co/7jYa0DtcME,;;;
https://twitter.com/hanyacrtn,@anteraja_id 😒 https://t.co/bKCObGxRWX,;;;
https://twitter.com/ChandraaFelixx,@anteraja_id https://t.co/KYLaPL8s2N,;;;
https://twitter.com/anteraja_id,@Christyzer @A_ChristyJKT48 https://t.co/JuotNk25i6,;;;
https://twitter.com/irhamwkwk,@anteraja_id https://t.co/P0Hk7n0Dnh,;;;
https://twitter.com/anteraja_id,@_28_Gi Hehe https://t.co/IGG2LkaNXI,;;;
https://twitter.com/anteraja_id,@hugozeldaa https://t.co/QNNldnkywW,;;;
https://twitter.com/anteraja_id,@semangat_yukkk 🤪🤪🤪,;;;
https://twitter.com/anteraja_id,@Wibi114 https://t.co/nv9YZC9SFd,;;;
https://twitter.com/ArisDwiPradipta,@anteraja_id Muthenya manaaaaaaaaa,;;;
https://twitter.com/anteraja_id,@haikalds09 DM alamat now! Biar mimin kirimin 😍😍😍,;;;
https://twitter.com/Christyzer,@anteraja_id Bang ampun bang🙏 @A_ChristyJKT48 https://t.co/Lxj4CxQvqL,;;;
https://twitter.com/AyuiNugroho,@anteraja_id https://t.co/rdW7PgCZGm,;;;
https://twitter.com/anteraja_id,@nasiddiqq https://t.co/zF3eJZ9qA2,;;;
"https://twitter.com/hugozeldaa,""@anteraja_id Tobat min,aku pake laptop loh ini masa harus ngebalik laptop dulu https://t.co/pSfo3OvdAq"",";;;
https://twitter.com/danihoodie95,@anteraja_id Iya nih.,;;;
https://twitter.com/anteraja_id,@AyuiNugroho https://t.co/B208He2OLi,;;;
https://twitter.com/anteraja_id,@Morethann_ https://t.co/CYrov8NEm8,;;;
https://twitter.com/Wibi114,@anteraja_id https://t.co/3BreKWS31i,;;;
"https://twitter.com/nasiddiqq,""@anteraja_id masih pagi nih min, jgn bikin emosi dong😠 https://t.co/vAq8MZGjrY"",";;;
https://twitter.com/anteraja_id,@danihoodie95 https://t.co/KQZuzjoV1F,;;;
https://twitter.com/AyuiNugroho,@anteraja_id https://t.co/LhNudWVwEA,;;;
https://twitter.com/tegaremyuuu,@anteraja_id https://t.co/ZXt5nwSm2H,;;;
https://twitter.com/Morethann_,@anteraja_id Min.... https://t.co/xc8dVD4nnJ,;;;
https://twitter.com/anteraja_id,@andiano_dewata https://t.co/oRXwWzJC1Y,;;;
https://twitter.com/danihoodie95,@anteraja_id Kok terbalik foto nya? https://t.co/6VnN6LqB1N,;;;
https://twitter.com/andiano_dewata,@anteraja_id Aku mau 2S sama flora min 😌☝️,;;;
https://twitter.com/anteraja_id,@tegaremyuuu https://t.co/SeiRRPuVC9,;;;
https://twitter.com/anteraja_id,@TeguhAdriansya6 https://t.co/2HPwwwsLGg,;;;
https://twitter.com/tegaremyuuu,@anteraja_id https://t.co/4ecqvrlmDu,;;;
https://twitter.com/anteraja_id,@fahriajaoke https://t.co/PIoDKPJVKS,;;;
https://twitter.com/anteraja_id,@AyuiNugroho https://t.co/lK2P3MYVdC,;;;
https://twitter.com/TeguhAdriansya6,@anteraja_id Wkwkkwkw https://t.co/7oGiaKEsTE,;;;
https://twitter.com/fahriajaoke,@anteraja_id Bisa-bisanya fotonya kebalik https://t.co/BH5jnQGkv9,;;;
"https://twitter.com/AyuiNugroho,""@anteraja_id Berbagi kebaikan di bulan Ramadhan🙏";;;
"Btw oshi aku cantik banget😍 https://t.co/T66sQykehd"",";;;
https://twitter.com/anteraja_id,@Wibi114 https://t.co/S7IwREKH2d,;;;
https://twitter.com/Wibi114,@C_OnielJKT48 @anteraja_id Ok sygq,;;;
https://twitter.com/anteraja_id,@alex_daiva86 https://t.co/8qE3esFXQs,;;;
https://twitter.com/Wibi114,@anteraja_id Punyaku ga kebalik min https://t.co/XECP9f5D5O,;;;
https://twitter.com/alex_daiva86,@anteraja_id Membalik hp untuk melihat si Onil² itu https://t.co/CUVYgDwCxf,;;;
https://twitter.com/anteraja_id,@MRF_Della28 @A_ChristyJKT48 https://t.co/pVSKP80vPn,;;;
https://twitter.com/anteraja_id,@MTaufikst48 @S_FloraJKT48 https://t.co/VGiP6jbTfk,;;;
https://twitter.com/saefudindwi_p,@anteraja_id https://t.co/7Lr7COVzBX,;;;
https://twitter.com/MRF_Della28,@anteraja_id Kamu tinggi bener @A_ChristyJKT48,;;;
https://twitter.com/anteraja_id,@TeguhAdriansya6 Yuk bisa yukkk https://t.co/uLauLAroaA,;;;
https://twitter.com/anteraja_id,@ferry_krnwn16 Emang sengaja 🫣🫣🫣,;;;
https://twitter.com/TeguhAdriansya6,@anteraja_id mana saya buka twitt di laptop lagi wwkwkwk,;;;
https://twitter.com/anteraja_id,@haikalds09 https://t.co/017mcsr0sz,;;;
"https://twitter.com/anteraja_id,""@saefudindwi_p https://t.co/EIMeRgucvp";;;
;;;
"Silakan 😊😊"",";;;
https://twitter.com/ferry_krnwn16,@anteraja_id Kebalik min fotonya,;;;
"https://twitter.com/anteraja_id,""#BaiknyaRamadan bagi-bagi foto Oshi 😍";;;
;;;
"*Dimohon usaha dikit buat liat fotonya 🤪 https://t.co/OMNpyHZOSV"",";;;
https://twitter.com/Loeqithaa,@anteraja_id bisa dibantu follow up ? Kok paketnya mandeg padahal biasanya Sampe Sampe aja. 9838136 ini nomer tiket laporannya,;;;
https://twitter.com/whyuustr_,@L_MarshaJKT48 @anteraja_id yuu bisa yuu asyhaduu....,;;;
"https://twitter.com/anteraja_id,""@C_OnielJKT48 Izin save fotonya ya, bapak Oniel 🫡🫡🫡 😊😊😊"",";;;
"https://twitter.com/saefudindwi_p,""@anteraja_id kangen bgt mimin anteraja ngepost membs JKT48, kurang lebih kyk gitu."",";;;
https://twitter.com/heysunshinehere,@anteraja_id hai min paket saya status sudah dalam pengantaran dari kemarin sampai sekarang kok belum sampai juga ya 😭,;;;
"https://twitter.com/MireinaRiviere,""Hello @anteraja_id, ane request cash out refund kok nggak beres-beres ya, udah sebulan lebih padahal. 🙄"",";;;
https://twitter.com/diasekawaa,@anteraja_id min cek DM aku dooooong 🙁 thank you,;;;
https://twitter.com/DaniPrasetyo993,@anteraja_id @jntexpressid goo,;;;
https://twitter.com/DaniPrasetyo993,@anteraja_id @F_FeniJKT48 Nggak juga,;;;
"https://twitter.com/KuncenSadahurip,""@anteraja_id AWB 10006885069055 ";;;
;;;
Kenapa paket saya gagal dan diretur?;;;
;;;
Tidak benar jika pengiriman paket gagal karena penerima tidak ada. ;;;
;;;
"Barang belum pernah sampai ke saya dan saya selalu ada di rumah tidak kemana mana. https://t.co/vFZT3hXqgZ"",";;;
"https://twitter.com/KuncenSadahurip,""@anteraja_id AWB 10006885069055 ";;;
;;;
Kenapa paket saya gagal dan diretur?;;;
;;;
"Paket gagal karena penerima tidak ada itu gak benar padahal barang belum pernah sampai ke saya dan saya selalu ada di rumah"",";;;
https://twitter.com/panggilwidodo,@anteraja_id bisa bantu tracking paket ini 10006924958199,;;;
"https://twitter.com/wo__onpil,""@anteraja_id pagi admin, kemarin saya request untuk pickup paket di shopee tapi ga ada kurir yg pickup. gimana yaa? saya butuh dibantu untuk pickup paketnya. terima kasih"",";;;
"https://twitter.com/ohpsychedelic,""@anteraja_id aneh banget ini ekspedisi, tiap dianter sama dia nih ada aja lawaknya. Status mau dianter ke rumah kemarin, eh hari ini malah balik lagi. Padahal sama2 di Jakarta https://t.co/U3clbTsJjI"",";;;
"https://twitter.com/negawira2,""@anteraja_id Demi Alex monangis, pengen banget menang ";;;
"#PastiBagiHadiah"",";;;
"https://twitter.com/negawira2,""@anteraja_id Demi Alex monangis, pengen banget menang ";;;
"#PastiBagiHadiah"",";;;
"https://twitter.com/zaobacenx,""@anteraja_id 10006932135917";;;
"Pick up hari ini ya, kalian suka telat pick up"",";;;
https://twitter.com/primasantono,@ivaicha94 @anteraja_id Walaaah admin please lah masa tiap pakai ini lama terus kirimannya,;;;
